mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va	crescendo_line	diminuendo_line	decrescendo_hairpin	crescendo_hairpin
78	71	1525/9	1525/9	0.05555555555555555	13/36	13/36	Chord	4/4	1	1	1/72			1/64	8/9	2010									200							35	
78	71	339/2	339/2	0.05555555555555555	3/8	3/8	Chord	4/4	1	1	1/72			1/64	8/9	2011									200							35	
78	71	1526/9	1526/9	0.05555555555555555	7/18	7/18	Chord	4/4	1	1	1/72			1/64	8/9	2012									200							35	
78	71	3053/18	3053/18	0.05555555555555555	29/72	29/72	Chord	4/4	1	1	1/72			1/64	8/9	2013									200							35	
78	71	509/3	509/3	0.05555555555555555	5/12	5/12	Chord	4/4	1	1	1/72			1/64	8/9	2014									200							35	
78	71	3055/18	3055/18	0.05555555555555555	31/72	31/72	Chord	4/4	1	1	1/72			1/64	8/9	2015									200							35	
78	71	1528/9	1528/9	0.05555555555555555	4/9	4/9	Chord	4/4	1	1	1/72			1/64	8/9	2016									200							35	
78	71	1019/6	1019/6	0.05555555555555555	11/24	11/24	Chord	4/4	1	1	1/72			1/64	8/9	2017									200							35	
78	71	1529/9	1529/9	0.05555555555555555	17/36	17/36	Chord	4/4	1	1	1/72			1/64	8/9	2018									200							35	
78	71	3059/18	3059/18	0.05555555555555555	35/72	35/72	Chord	4/4	1	1	1/72			1/64	8/9	2019									200							35	
78	71	170	170	0.05555555555555555	1/2	1/2	Chord	4/4	1	1	1/72			1/64	8/9	2020									200							35	
78	71	3061/18	3061/18	0.05555555555555555	37/72	37/72	Chord	4/4	1	1	1/72			1/64	8/9	2021									200							35	
78	71	1531/9	1531/9	0.05555555555555555	19/36	19/36	Chord	4/4	1	1	1/72			1/64	8/9	2022									200							35	
78	71	1021/6	1021/6	0.05555555555555555	13/24	13/24	Chord	4/4	1	1	1/72			1/64	8/9	2023									200							35	
78	71	1532/9	1532/9	0.05555555555555555	5/9	5/9	Chord	4/4	1	1	1/72			1/64	8/9	2024									200							35	
78	71	3065/18	3065/18	0.05555555555555555	41/72	41/72	Chord	4/4	1	1	1/72			1/64	8/9	2025									200							35	
78	71	511/3	511/3	0.05555555555555555	7/12	7/12	Chord	4/4	1	1	1/72			1/64	8/9	2026									200							35	
78	71	3067/18	3067/18	0.05555555555555555	43/72	43/72	Chord	4/4	1	1	1/72			1/64	8/9	2027									200							35	
78	71	1534/9	1534/9	0.05555555555555555	11/18	11/18	Chord	4/4	1	1	1/72			1/64	8/9	2028									200							35	
78	71	341/2	341/2	0.05555555555555555	5/8	5/8	Chord	4/4	1	1	1/72			1/64	8/9	2029									200							35	
78	71	1535/9	1535/9	0.05555555555555555	23/36	23/36	Chord	4/4	1	1	1/72			1/64	8/9	2030									200							35	
78	71	3071/18	3071/18	0.05555555555555555	47/72	47/72	Chord	4/4	1	1	1/72			1/64	8/9	2031									200							35	
78	71	512/3	512/3	0.05555555555555555	2/3	2/3	Chord	4/4	1	1	1/72			1/64	8/9	2032									200							35	
78	71	3073/18	3073/18	0.05555555555555555	49/72	49/72	Chord	4/4	1	1	1/72			1/64	8/9	2033									200							35	
78	71	1537/9	1537/9	0.05555555555555555	25/36	25/36	Chord	4/4	1	1	1/72			1/64	8/9	2034									200							35	
78	71	1025/6	1025/6	0.05555555555555555	17/24	17/24	Chord	4/4	1	1	1/72			1/64	8/9	2035									200							35	
78	71	1538/9	1538/9	0.05555555555555555	13/18	13/18	Chord	4/4	1	1	1/72			1/64	8/9	2036									200							35	
78	71	3077/18	3077/18	0.05555555555555555	53/72	53/72	Chord	4/4	1	1	1/72			1/64	8/9	2037																35	
78	71	168	168	0.0	0	0	Spanner	4/4	2	1	0															79			8				
78	71	168	168	0.0	0	0	Spanner	4/4	2	1	0															79			8				
78	71	168	168	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	2038										79			8				
78	71	337/2	337/2	0.0	1/8	1/8	Spanner	4/4	2	1	0															79							
79	72	171	171	0.05555555555555555	0	3/4	Chord	4/4	1	1	1/72			1/64	8/9	2039									201							35	
79	72	3079/18	3079/18	0.05555555555555555	1/72	55/72	Chord	4/4	1	1	1/72			1/64	8/9	2040									201							35	
79	72	1540/9	1540/9	0.05555555555555555	1/36	7/9	Chord	4/4	1	1	1/72			1/64	8/9	2041									201							35	
79	72	1027/6	1027/6	0.05555555555555555	1/24	19/24	Chord	4/4	1	1	1/72			1/64	8/9	2042									201							35	
79	72	1541/9	1541/9	0.05555555555555555	1/18	29/36	Chord	4/4	1	1	1/72			1/64	8/9	2043									201							35	
79	72	3083/18	3083/18	0.05555555555555555	5/72	59/72	Chord	4/4	1	1	1/72			1/64	8/9	2044									201							35	
79	72	514/3	514/3	0.05555555555555555	1/12	5/6	Chord	4/4	1	1	1/72			1/64	8/9	2045									201							35	
79	72	3085/18	3085/18	0.05555555555555555	7/72	61/72	Chord	4/4	1	1	1/72			1/64	8/9	2046									201							35	
79	72	1543/9	1543/9	0.05555555555555555	1/9	31/36	Chord	4/4	1	1	1/72			1/64	8/9	2047									201							35	
79	72	343/2	343/2	0.05555555555555555	1/8	7/8	Chord	4/4	1	1	1/72			1/64	8/9	2048									201							35	
79	72	1544/9	1544/9	0.05555555555555555	5/36	8/9	Chord	4/4	1	1	1/72			1/64	8/9	2049									201							35	
79	72	3089/18	3089/18	0.05555555555555555	11/72	65/72	Chord	4/4	1	1	1/72			1/64	8/9	2050									201							35	
79	72	515/3	515/3	0.05555555555555555	1/6	11/12	Chord	4/4	1	1	1/72			1/64	8/9	2051									201							35	
79	72	3091/18	3091/18	0.05555555555555555	13/72	67/72	Chord	4/4	1	1	1/72			1/64	8/9	2052									201							35	
79	72	1546/9	1546/9	0.05555555555555555	7/36	17/18	Chord	4/4	1	1	1/72			1/64	8/9	2053									201							35	
79	72	1031/6	1031/6	0.05555555555555555	5/24	23/24	Chord	4/4	1	1	1/72			1/64	8/9	2054									201							35	
79	72	1547/9	1547/9	0.0	2/9	35/36	Spanner	4/4	1	1	0														201								
79	72	1547/9	1547/9	0.05555555555555555	2/9	35/36	Chord	4/4	1	1	1/72			1/64	8/9	2055									201								
79	72	3095/18	3095/18	0.05555555555555555	17/72	71/72	Chord	4/4	1	1	1/72			1/64	8/9	2056																	
79	72	171	171	0.0	0	3/4	Spanner	4/4	2	1	0																						
79	72	171	171	0.0	0	3/4	Spanner	4/4	2	1	0															80							
79	72	3095/18	3095/18	0.0	17/72	71/72	Spanner	4/4	2	1	0																						
79	72	3095/18	3095/18	0.0	17/72	71/72	Spanner	4/4	2	1	0																	19					
79	72	3095/18	3095/18	0.05555555555555555	17/72	71/72	Chord	4/4	2	1	1/72			1/8	1/9	2057									202			19					
80	73	172	172	0.0	0	0	Dynamic	3/4	1	1	0						pp																
80	73	172	172	0.0	0	0	Spanner	3/4	1	1	0																						19
80	73	172	172	0.0	0	0	Spanner	3/4	1	1	0																		9				19
80	73	172	172	2.0	0	0	Chord	3/4	1	1	1/2		c32	1/2	1	2058									203				9				19
80	73	172	172	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	2059									203				9				19
80	73	174	174	0.6666666666666666	1/2	1/2	Chord	3/4	1	1	1/6		c32	1/4	2/3	2060									203				9				19
80	73	174	174	0.6666666666666666	1/2	1/2	Chord	3/4	1	1	1/6			1/4	2/3	2061									203				9				19
80	73	524/3	524/3	0.08333333333333333	2/3	2/3	Chord	3/4	1	1	1/48			1/32	2/3	2062									203				9				19
80	73	699/4	699/4	0.08333333333333333	11/16	11/16	Chord	3/4	1	1	1/48			1/32	2/3	2063									203				9				19
80	73	1049/6	1049/6	0.08333333333333333	17/24	17/24	Chord	3/4	1	1	1/48			1/32	2/3	2064									203				9				19
80	73	2099/12	2099/12	0.08333333333333333	35/48	35/48	Chord	3/4	1	1	1/48			1/32	2/3	2065													9				19
80	73	172	172	0.0	0	0	Spanner	3/4	2	1	0															81		19					
80	73	172	172	0.125	0	0	Chord	3/4	2	1	1/32			1/32	1	2066									204	81		19					
80	73	1377/8	1377/8	0.0	1/32	1/32	Spanner	3/4	2	1	0														204	81							
80	73	1377/8	1377/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32			1/32	1	2067									204	81							
80	73	689/4	689/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32			1/32	1	2068									204	81							
80	73	1379/8	1379/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32			1/32	1	2069									204	81							
80	73	345/2	345/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32			1/32	1	2070									204	81							
80	73	1381/8	1381/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32			1/32	1	2071									204	81							
80	73	691/4	691/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32			1/32	1	2072									204	81							
80	73	1383/8	1383/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32			1/32	1	2073										81							
80	73	173	173	0.1111111111111111	1/4	1/4	Chord	3/4	2	1	1/36			1/32	8/9	2074									205	81							
80	73	1558/9	1558/9	0.1111111111111111	5/18	5/18	Chord	3/4	2	1	1/36			1/32	8/9	2075									205	81							
80	73	1559/9	1559/9	0.1111111111111111	11/36	11/36	Chord	3/4	2	1	1/36			1/32	8/9	2076									205	81							
80	73	520/3	520/3	0.1111111111111111	1/3	1/3	Chord	3/4	2	1	1/36			1/32	8/9	2077									205	81							
80	73	1561/9	1561/9	0.1111111111111111	13/36	13/36	Chord	3/4	2	1	1/36			1/32	8/9	2078									205	81							
80	73	1562/9	1562/9	0.1111111111111111	7/18	7/18	Chord	3/4	2	1	1/36			1/32	8/9	2079									205	81							
80	73	521/3	521/3	0.1111111111111111	5/12	5/12	Chord	3/4	2	1	1/36			1/32	8/9	2080									205	81							
80	73	1564/9	1564/9	0.1111111111111111	4/9	4/9	Chord	3/4	2	1	1/36			1/32	8/9	2081									205	81							
80	73	1565/9	1565/9	0.1111111111111111	17/36	17/36	Chord	3/4	2	1	1/36			1/32	8/9	2082									205	81							
80	73	174	174	0.08333333333333333	1/2	1/2	Chord	3/4	2	1	1/48			1/32	2/3	2083									205	81							
80	73	2089/12	2089/12	0.08333333333333333	25/48	25/48	Chord	3/4	2	1	1/48			1/32	2/3	2084									205	81							
80	73	1045/6	1045/6	0.08333333333333333	13/24	13/24	Chord	3/4	2	1	1/48			1/32	2/3	2085									205	81							
80	73	697/4	697/4	0.08333333333333333	9/16	9/16	Chord	3/4	2	1	1/48			1/32	2/3	2086									205	81							
80	73	523/3	523/3	0.08333333333333333	7/12	7/12	Chord	3/4	2	1	1/48			1/32	2/3	2087									205	81							
80	73	2093/12	2093/12	0.08333333333333333	29/48	29/48	Chord	3/4	2	1	1/48			1/32	2/3	2088									205	81							
80	73	349/2	349/2	0.08333333333333333	5/8	5/8	Chord	3/4	2	1	1/48			1/32	2/3	2089									205	81							
80	73	2095/12	2095/12	0.08333333333333333	31/48	31/48	Chord	3/4	2	1	1/48			1/32	2/3	2090									205	81							
80	73	524/3	524/3	0.08333333333333333	2/3	2/3	Chord	3/4	2	1	1/48			1/32	2/3	2091									205	81							
80	73	699/4	699/4	0.0	11/16	11/16	Spanner	3/4	2	1	0														205	81			10				
80	73	699/4	699/4	0.08333333333333333	11/16	11/16	Chord	3/4	2	1	1/48			1/32	2/3	2092									205	81			10				
80	73	1049/6	1049/6	0.08333333333333333	17/24	17/24	Chord	3/4	2	1	1/48			1/32	2/3	2093									205	81			10				
80	73	2099/12	2099/12	0.08333333333333333	35/48	35/48	Chord	3/4	2	1	1/48			1/32	2/3	2094									205	81			10				
81	74	175	175	0.0	0	0	Dynamic	4/4	1	1	0						ff												9				
81	74	175	175	0.0	0	0	Spanner	4/4	1	1	0																		9				
81	74	175	175	0.05555555555555555	0	0	Chord	4/4	1	1	1/72			1/64	8/9	2095									206				9				
81	74	3151/18	3151/18	0.05555555555555555	1/72	1/72	Chord	4/4	1	1	1/72			1/64	8/9	2096									206				9				
81	74	1576/9	1576/9	0.05555555555555555	1/36	1/36	Chord	4/4	1	1	1/72			1/64	8/9	2097									206				9				
81	74	1051/6	1051/6	0.05555555555555555	1/24	1/24	Chord	4/4	1	1	1/72			1/64	8/9	2098									206				9				
81	74	1577/9	1577/9	0.0	1/18	1/18	Spanner	4/4	1	1	0														206								
81	74	1577/9	1577/9	0.0	1/18	1/18	Spanner	4/4	1	1	0														206							36	
81	74	1577/9	1577/9	0.05555555555555555	1/18	1/18	Chord	4/4	1	1	1/72			1/64	8/9	2099									206							36	
81	74	3155/18	3155/18	0.05555555555555555	5/72	5/72	Chord	4/4	1	1	1/72			1/64	8/9	2100									206							36	
81	74	526/3	526/3	0.05555555555555555	1/12	1/12	Chord	4/4	1	1	1/72			1/64	8/9	2101									206							36	
81	74	3157/18	3157/18	0.05555555555555555	7/72	7/72	Chord	4/4	1	1	1/72			1/64	8/9	2102									206							36	
81	74	1579/9	1579/9	0.05555555555555555	1/9	1/9	Chord	4/4	1	1	1/72			1/64	8/9	2103									206							36	
81	74	351/2	351/2	0.05555555555555555	1/8	1/8	Chord	4/4	1	1	1/72			1/64	8/9	2104									206							36	
81	74	1580/9	1580/9	0.05555555555555555	5/36	5/36	Chord	4/4	1	1	1/72			1/64	8/9	2105									206							36	
81	74	3161/18	3161/18	0.05555555555555555	11/72	11/72	Chord	4/4	1	1	1/72			1/64	8/9	2106									206							36	
81	74	527/3	527/3	0.05555555555555555	1/6	1/6	Chord	4/4	1	1	1/72			1/64	8/9	2107									206							36	
81	74	3163/18	3163/18	0.05555555555555555	13/72	13/72	Chord	4/4	1	1	1/72			1/64	8/9	2108									206							36	
81	74	1582/9	1582/9	0.05555555555555555	7/36	7/36	Chord	4/4	1	1	1/72			1/64	8/9	2109									206							36	
81	74	1055/6	1055/6	0.05555555555555555	5/24	5/24	Chord	4/4	1	1	1/72			1/64	8/9	2110									206							36	
81	74	1583/9	1583/9	0.05555555555555555	2/9	2/9	Chord	4/4	1	1	1/72			1/64	8/9	2111									206							36	
81	74	3167/18	3167/18	0.05555555555555555	17/72	17/72	Chord	4/4	1	1	1/72			1/64	8/9	2112									206							36	
81	74	176	176	0.05555555555555555	1/4	1/4	Chord	4/4	1	1	1/72			1/64	8/9	2113									206							36	
81	74	3169/18	3169/18	0.05555555555555555	19/72	19/72	Chord	4/4	1	1	1/72			1/64	8/9	2114									206							36	
81	74	1585/9	1585/9	0.05555555555555555	5/18	5/18	Chord	4/4	1	1	1/72			1/64	8/9	2115									206							36	
81	74	1057/6	1057/6	0.05555555555555555	7/24	7/24	Chord	4/4	1	1	1/72			1/64	8/9	2116									206							36	
81	74	1586/9	1586/9	0.05555555555555555	11/36	11/36	Chord	4/4	1	1	1/72			1/64	8/9	2117									206							36	
81	74	3173/18	3173/18	0.05555555555555555	23/72	23/72	Chord	4/4	1	1	1/72			1/64	8/9	2118									206							36	
81	74	529/3	529/3	0.05555555555555555	1/3	1/3	Chord	4/4	1	1	1/72			1/64	8/9	2119									206							36	
81	74	3175/18	3175/18	0.05555555555555555	25/72	25/72	Chord	4/4	1	1	1/72			1/64	8/9	2120									206							36	
81	74	1588/9	1588/9	0.05555555555555555	13/36	13/36	Chord	4/4	1	1	1/72			1/64	8/9	2121									206							36	
81	74	353/2	353/2	0.05555555555555555	3/8	3/8	Chord	4/4	1	1	1/72			1/64	8/9	2122									206							36	
81	74	1589/9	1589/9	0.05555555555555555	7/18	7/18	Chord	4/4	1	1	1/72			1/64	8/9	2123									206							36	
81	74	3179/18	3179/18	0.05555555555555555	29/72	29/72	Chord	4/4	1	1	1/72			1/64	8/9	2124									206							36	
81	74	530/3	530/3	0.05555555555555555	5/12	5/12	Chord	4/4	1	1	1/72			1/64	8/9	2125									206							36	
81	74	3181/18	3181/18	0.05555555555555555	31/72	31/72	Chord	4/4	1	1	1/72			1/64	8/9	2126									206							36	
81	74	1591/9	1591/9	0.05555555555555555	4/9	4/9	Chord	4/4	1	1	1/72			1/64	8/9	2127									206							36	
81	74	1061/6	1061/6	0.05555555555555555	11/24	11/24	Chord	4/4	1	1	1/72			1/64	8/9	2128									206							36	
81	74	1592/9	1592/9	0.05555555555555555	17/36	17/36	Chord	4/4	1	1	1/72			1/64	8/9	2129									206							36	
81	74	3185/18	3185/18	0.05555555555555555	35/72	35/72	Chord	4/4	1	1	1/72			1/64	8/9	2130									206							36	
81	74	177	177	0.05555555555555555	1/2	1/2	Chord	4/4	1	1	1/72			1/64	8/9	2131									206							36	
81	74	3187/18	3187/18	0.05555555555555555	37/72	37/72	Chord	4/4	1	1	1/72			1/64	8/9	2132									206							36	
81	74	1594/9	1594/9	0.05555555555555555	19/36	19/36	Chord	4/4	1	1	1/72			1/64	8/9	2133									206							36	
81	74	1063/6	1063/6	0.05555555555555555	13/24	13/24	Chord	4/4	1	1	1/72			1/64	8/9	2134									206							36	
81	74	1595/9	1595/9	0.05555555555555555	5/9	5/9	Chord	4/4	1	1	1/72			1/64	8/9	2135									206							36	
81	74	3191/18	3191/18	0.05555555555555555	41/72	41/72	Chord	4/4	1	1	1/72			1/64	8/9	2136									206							36	
81	74	532/3	532/3	0.05555555555555555	7/12	7/12	Chord	4/4	1	1	1/72			1/64	8/9	2137									206							36	
81	74	3193/18	3193/18	0.05555555555555555	43/72	43/72	Chord	4/4	1	1	1/72			1/64	8/9	2138									206							36	
81	74	1597/9	1597/9	0.05555555555555555	11/18	11/18	Chord	4/4	1	1	1/72			1/64	8/9	2139									206							36	
81	74	355/2	355/2	0.05555555555555555	5/8	5/8	Chord	4/4	1	1	1/72			1/64	8/9	2140									206							36	
81	74	1598/9	1598/9	0.05555555555555555	23/36	23/36	Chord	4/4	1	1	1/72			1/64	8/9	2141									206							36	
81	74	3197/18	3197/18	0.05555555555555555	47/72	47/72	Chord	4/4	1	1	1/72			1/64	8/9	2142									206							36	
81	74	533/3	533/3	0.05555555555555555	2/3	2/3	Chord	4/4	1	1	1/72			1/64	8/9	2143									206							36	
81	74	3199/18	3199/18	0.05555555555555555	49/72	49/72	Chord	4/4	1	1	1/72			1/64	8/9	2144									206							36	
81	74	1600/9	1600/9	0.05555555555555555	25/36	25/36	Chord	4/4	1	1	1/72			1/64	8/9	2145									206							36	
81	74	1067/6	1067/6	0.05555555555555555	17/24	17/24	Chord	4/4	1	1	1/72			1/64	8/9	2146									206							36	
81	74	1601/9	1601/9	0.05555555555555555	13/18	13/18	Chord	4/4	1	1	1/72			1/64	8/9	2147									206							36	
81	74	3203/18	3203/18	0.05555555555555555	53/72	53/72	Chord	4/4	1	1	1/72			1/64	8/9	2148									206							36	
81	74	178	178	0.05555555555555555	3/4	3/4	Chord	4/4	1	1	1/72			1/64	8/9	2149									206							36	
81	74	3205/18	3205/18	0.05555555555555555	55/72	55/72	Chord	4/4	1	1	1/72			1/64	8/9	2150									206							36	
81	74	1603/9	1603/9	0.05555555555555555	7/9	7/9	Chord	4/4	1	1	1/72			1/64	8/9	2151									206							36	
81	74	1069/6	1069/6	0.05555555555555555	19/24	19/24	Chord	4/4	1	1	1/72			1/64	8/9	2152									206							36	
81	74	1604/9	1604/9	0.05555555555555555	29/36	29/36	Chord	4/4	1	1	1/72			1/64	8/9	2153									206							36	
81	74	3209/18	3209/18	0.05555555555555555	59/72	59/72	Chord	4/4	1	1	1/72			1/64	8/9	2154									206							36	
81	74	535/3	535/3	0.05555555555555555	5/6	5/6	Chord	4/4	1	1	1/72			1/64	8/9	2155									206							36	
81	74	3211/18	3211/18	0.05555555555555555	61/72	61/72	Chord	4/4	1	1	1/72			1/64	8/9	2156									206							36	
81	74	1606/9	1606/9	0.05555555555555555	31/36	31/36	Chord	4/4	1	1	1/72			1/64	8/9	2157									206							36	
81	74	357/2	357/2	0.05555555555555555	7/8	7/8	Chord	4/4	1	1	1/72			1/64	8/9	2158									206							36	
81	74	1607/9	1607/9	0.05555555555555555	8/9	8/9	Chord	4/4	1	1	1/72			1/64	8/9	2159									206							36	
81	74	3215/18	3215/18	0.05555555555555555	65/72	65/72	Chord	4/4	1	1	1/72			1/64	8/9	2160									206							36	
81	74	536/3	536/3	0.05555555555555555	11/12	11/12	Chord	4/4	1	1	1/72			1/64	8/9	2161									206							36	
81	74	3217/18	3217/18	0.05555555555555555	67/72	67/72	Chord	4/4	1	1	1/72			1/64	8/9	2162									206							36	
81	74	1609/9	1609/9	0.05555555555555555	17/18	17/18	Chord	4/4	1	1	1/72			1/64	8/9	2163									206							36	
81	74	1073/6	1073/6	0.0	23/24	23/24	Spanner	4/4	1	1	0														206								
81	74	1073/6	1073/6	0.05555555555555555	23/24	23/24	Chord	4/4	1	1	1/72			1/64	8/9	2164									206								
81	74	1610/9	1610/9	0.05555555555555555	35/36	35/36	Chord	4/4	1	1	1/72			1/64	8/9	2165									206								
81	74	3221/18	3221/18	0.05555555555555555	71/72	71/72	Chord	4/4	1	1	1/72			1/64	8/9	2166																	
81	74	175	175	0.0	0	0	Spanner	4/4	2	1	0																		10				
81	74	175	175	0.0	0	0	Spanner	4/4	2	1	0															82			10				
81	74	175	175	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2167										82			10				
81	74	701/4	701/4	0.0	1/16	1/16	Spanner	4/4	2	1	0															82							
81	74	3579/20	3579/20	0.0	79/80	79/80	Spanner	4/4	2	1	0															82		20					
81	74	3579/20	3579/20	0.05	79/80	79/80	Chord	4/4	2	1	1/80			1/8	1/10	2168									207	82		20					
82	75	179	179	0.0	0	0	Dynamic	4/4	1	1	0						pp																
82	75	179	179	0.0	0	0	Spanner	4/4	1	1	0																		11				
82	75	179	179	3.0	0	0	Chord	4/4	1	1	3/4		c32	1/2	3/2	2169									208				11				
82	75	179	179	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	2170									208				11				
82	75	182	182	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		c32	1/4	2/3	2171									208				11				
82	75	182	182	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6			1/4	2/3	2172									208				11				
82	75	548/3	548/3	0.08333333333333333	11/12	11/12	Chord	4/4	1	1	1/48			1/32	2/3	2173									208				11				
82	75	731/4	731/4	0.08333333333333333	15/16	15/16	Chord	4/4	1	1	1/48			1/32	2/3	2174									208				11				
82	75	1097/6	1097/6	0.08333333333333333	23/24	23/24	Chord	4/4	1	1	1/48			1/32	2/3	2175									208				11				
82	75	2195/12	2195/12	0.08333333333333333	47/48	47/48	Chord	4/4	1	1	1/48			1/32	2/3	2176													11				
82	75	179	179	0.0	0	0	Spanner	4/4	2	1	0																	20					
82	75	179	179	0.0	0	0	Spanner	4/4	2	1	0															83		20					
82	75	179	179	0.125	0	0	Chord	4/4	2	1	1/32			1/32	1	2177									209	83		20					
82	75	1433/8	1433/8	0.0	1/32	1/32	Spanner	4/4	2	1	0														209	83							
82	75	1433/8	1433/8	0.125	1/32	1/32	Chord	4/4	2	1	1/32			1/32	1	2178									209	83							
82	75	717/4	717/4	0.125	1/16	1/16	Chord	4/4	2	1	1/32			1/32	1	2179									209	83							
82	75	1435/8	1435/8	0.125	3/32	3/32	Chord	4/4	2	1	1/32			1/32	1	2180									209	83							
82	75	359/2	359/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32			1/32	1	2181									209	83							
82	75	1437/8	1437/8	0.0	5/32	5/32	Spanner	4/4	2	1	0														209	83							20
82	75	1437/8	1437/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32			1/32	1	2182									209	83							20
82	75	719/4	719/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32			1/32	1	2183									209	83							20
82	75	1439/8	1439/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32			1/32	1	2184									209	83							20
82	75	180	180	0.1111111111111111	1/4	1/4	Chord	4/4	2	1	1/36			1/32	8/9	2185									209	83							20
82	75	1621/9	1621/9	0.1111111111111111	5/18	5/18	Chord	4/4	2	1	1/36			1/32	8/9	2186									209	83							20
82	75	1622/9	1622/9	0.1111111111111111	11/36	11/36	Chord	4/4	2	1	1/36			1/32	8/9	2187									209	83							20
82	75	541/3	541/3	0.1111111111111111	1/3	1/3	Chord	4/4	2	1	1/36			1/32	8/9	2188									209	83							20
82	75	1624/9	1624/9	0.1111111111111111	13/36	13/36	Chord	4/4	2	1	1/36			1/32	8/9	2189									209	83							20
82	75	1625/9	1625/9	0.1111111111111111	7/18	7/18	Chord	4/4	2	1	1/36			1/32	8/9	2190									209	83							20
82	75	542/3	542/3	0.1111111111111111	5/12	5/12	Chord	4/4	2	1	1/36			1/32	8/9	2191									209	83							20
82	75	1627/9	1627/9	0.1111111111111111	4/9	4/9	Chord	4/4	2	1	1/36			1/32	8/9	2192									209	83							20
82	75	1628/9	1628/9	0.1111111111111111	17/36	17/36	Chord	4/4	2	1	1/36			1/32	8/9	2193									209	83							20
82	75	181	181	0.08333333333333333	1/2	1/2	Chord	4/4	2	1	1/48			1/32	2/3	2194									209	83							20
